model,scope,threshold,family_id,family,truth_images,accepted_predictions,precision,precision_weight,recall,recall_weight,f1,f1_weight
onnx-tta,zero,0,5340,Sesiidae,0,5,0.0,1.0,,0,0.0,1.0
onnx-tta,zero,0,5343,Tortricidae,632,1087,0.5657773689052438,1.0,0.9731012658227848,1.0,0.7155322862129145,1.0
onnx-tta,zero,0,5345,Ypsolophidae,46,46,0.9130434782608695,1.0,0.9130434782608695,1.0,0.9130434782608695,1.0
onnx-tta,zero,0,5474,Limacodidae,475,411,0.9781021897810219,1.0,0.8463157894736842,1.0,0.9074492099322798,1.0
onnx-tta,zero,0,5481,Pieridae,0,4,0.0,1.0,,0,0.0,1.0
onnx-tta,zero,0,5487,Gracillariidae,0,19,0.0,1.0,,0,0.0,1.0
onnx-tta,zero,0,6166,Opostegidae,0,14,0.0,1.0,,0,0.0,1.0
onnx-tta,zero,0,6946,Eriocraniidae,0,1,0.0,1.0,,0,0.0,1.0
onnx-tta,zero,0,6950,Geometridae,15047,14888,0.9834766254701773,1.0,0.9730843357479896,1.0,0.9782528812426925,1.0
onnx-tta,zero,0,6953,Hesperiidae,0,1,0.0,1.0,,0,0.0,1.0
onnx-tta,zero,0,6954,Epermeniidae,0,1,0.0,1.0,,0,0.0,1.0
onnx-tta,zero,0,7014,Nepticulidae,0,4,0.0,1.0,,0,0.0,1.0
onnx-tta,zero,0,7015,Noctuidae,9243,9198,0.9412915851272016,1.0,0.9367088607594937,1.0,0.9389946315275743,1.0
onnx-tta,zero,0,7016,Notodontidae,3321,3266,0.9614206981016534,1.0,0.9454983438723276,1.0,0.9533930469105814,1.0
onnx-tta,zero,0,7017,Nymphalidae,0,10,0.0,1.0,,0,0.0,1.0
onnx-tta,zero,0,7294,Drepanidae,1604,1471,0.982324949014276,1.0,0.9008728179551122,1.0,0.9398373983739837,1.0
onnx-tta,zero,0,7297,Elachistidae,0,15,0.0,1.0,,0,0.0,1.0
onnx-tta,zero,0,8838,Coleophoridae,0,87,0.0,1.0,,0,0.0,1.0
onnx-tta,zero,0,8839,Cosmopterigidae,0,1,0.0,1.0,,0,0.0,1.0
onnx-tta,zero,0,8840,Cossidae,0,19,0.0,1.0,,0,0.0,1.0
onnx-tta,zero,0,8841,Crambidae,4542,4371,0.9633951040951727,1.0,0.9271246147071774,1.0,0.944911926399641,1.0
onnx-tta,zero,0,8855,Momphidae,0,1,0.0,1.0,,0,0.0,1.0
onnx-tta,zero,0,8860,Plutellidae,14,27,0.48148148148148145,1.0,0.9285714285714286,1.0,0.6341463414634145,1.0
onnx-tta,zero,0,8861,Psychidae,0,22,0.0,1.0,,0,0.0,1.0
onnx-tta,zero,0,8863,Pterophoridae,79,83,0.891566265060241,1.0,0.9367088607594937,1.0,0.9135802469135801,1.0
onnx-tta,zero,0,8864,Saturniidae,0,1,0.0,1.0,,0,0.0,1.0
onnx-tta,zero,0,8865,Schreckensteiniidae,0,2,0.0,1.0,,0,0.0,1.0
onnx-tta,zero,0,8866,Scythrididae,0,6,0.0,1.0,,0,0.0,1.0
onnx-tta,zero,0,8868,Sphingidae,1124,1024,0.9912109375,1.0,0.9030249110320284,1.0,0.9450651769087522,1.0
onnx-tta,zero,0,8871,Tischeriidae,0,36,0.0,1.0,,0,0.0,1.0
onnx-tta,zero,0,8874,Yponomeutidae,13,38,0.15789473684210525,1.0,0.46153846153846156,1.0,0.23529411764705882,1.0
onnx-tta,zero,0,9408,Micropterigidae,0,1,0.0,1.0,,0,0.0,1.0
onnx-tta,zero,0,9410,Lyonetiidae,0,2,0.0,1.0,,0,0.0,1.0
onnx-tta,zero,0,9412,Tineidae,0,85,0.0,1.0,,0,0.0,1.0
onnx-tta,zero,0,9689,Oecophoridae,32,48,0.4166666666666667,1.0,0.625,1.0,0.5,1.0
onnx-tta,zero,0,9717,Nolidae,191,189,0.9470899470899471,1.0,0.93717277486911,1.0,0.9421052631578947,1.0
onnx-tta,optimized,0.966471254825592,3528,Incurvariidae,0,0,1.0,0.0,,0,1.0,0.0
onnx-tta,optimized,0.966471254825592,3530,Lasiocampidae,728,431,1.0,1.0,0.592032967032967,1.0,0.7437446074201899,1.0
onnx-tta,optimized,0.966471254825592,3552,Ethmiidae,48,41,1.0,1.0,0.8541666666666666,1.0,0.9213483146067415,1.0
onnx-tta,optimized,0.966471254825592,3553,Gelechiidae,2,0,1.0,0.0,0.0,1.0,0.0,1.0
onnx-tta,optimized,0.966471254825592,3554,Glyphipterigidae,0,0,1.0,0.0,,0,1.0,0.0
onnx-tta,optimized,0.966471254825592,3556,Hepialidae,14,12,1.0,1.0,0.8571428571428571,1.0,0.9230769230769229,1.0
onnx-tta,optimized,0.966471254825592,4300664,Autostichidae,0,0,1.0,0.0,,0,1.0,0.0
onnx-tta,optimized,0.966471254825592,4300668,Peleopodidae,24,20,0.95,1.0,0.7916666666666666,1.0,0.8636363636363636,1.0
onnx-tta,optimized,0.966471254825592,4525436,Praydidae,0,0,1.0,0.0,,0,1.0,0.0
onnx-tta,optimized,0.966471254825592,4525465,Argyresthiidae,0,0,1.0,0.0,,0,1.0,0.0
onnx-tta,optimized,0.966471254825592,4527533,Stathmopodidae,2,1,1.0,1.0,0.5,1.0,0.6666666666666666,1.0
onnx-tta,optimized,0.966471254825592,4528997,Lypusidae,0,0,1.0,0.0,,0,1.0,0.0
onnx-tta,optimized,0.966471254825592,4532185,Erebidae,15241,12376,0.9991919844861021,1.0,0.8113640837215406,1.0,0.8955353586559004,1.0
onnx-tta,optimized,0.966471254825592,4538,Adelidae,0,0,1.0,0.0,,0,1.0,0.0
onnx-tta,optimized,0.966471254825592,4542,Alucitidae,1,1,1.0,1.0,1.0,1.0,1.0,1.0
onnx-tta,optimized,0.966471254825592,4554,Batrachedridae,0,0,1.0,0.0,,0,1.0,0.0
onnx-tta,optimized,0.966471254825592,4705755,Depressariidae,0,0,1.0,0.0,,0,1.0,0.0
onnx-tta,optimized,0.966471254825592,4864,Bedelliidae,0,16,0.0,1.0,,0,0.0,1.0
onnx-tta,optimized,0.966471254825592,4865,Blastobasidae,0,0,1.0,0.0,,0,1.0,0.0
onnx-tta,optimized,0.966471254825592,4867,Bucculatricidae,0,0,1.0,0.0,,0,1.0,0.0
onnx-tta,optimized,0.966471254825592,4870,Choreutidae,0,2,0.0,1.0,,0,0.0,1.0
onnx-tta,optimized,0.966471254825592,5320,Douglasiidae,0,0,1.0,0.0,,0,1.0,0.0
onnx-tta,optimized,0.966471254825592,5336,Pyralidae,365,294,0.9863945578231292,1.0,0.7945205479452054,1.0,0.8801213960546284,1.0
onnx-tta,optimized,0.966471254825592,5338,Roeslerstammiidae,0,0,1.0,0.0,,0,1.0,0.0
onnx-tta,optimized,0.966471254825592,5340,Sesiidae,0,0,1.0,0.0,,0,1.0,0.0
onnx-tta,optimized,0.966471254825592,5343,Tortricidae,632,499,0.9919839679358717,1.0,0.7832278481012658,1.0,0.8753315649867373,1.0
onnx-tta,optimized,0.966471254825592,5345,Ypsolophidae,46,30,1.0,1.0,0.6521739130434783,1.0,0.7894736842105263,1.0
onnx-tta,optimized,0.966471254825592,5474,Limacodidae,475,259,1.0,1.0,0.5452631578947369,1.0,0.7057220708446866,1.0
onnx-tta,optimized,0.966471254825592,5481,Pieridae,0,0,1.0,0.0,,0,1.0,0.0
onnx-tta,optimized,0.966471254825592,5487,Gracillariidae,0,0,1.0,0.0,,0,1.0,0.0
onnx-tta,optimized,0.966471254825592,6166,Opostegidae,0,1,0.0,1.0,,0,0.0,1.0
onnx-tta,optimized,0.966471254825592,6946,Eriocraniidae,0,0,1.0,0.0,,0,1.0,0.0
onnx-tta,optimized,0.966471254825592,6950,Geometridae,15047,12755,0.9991375931007448,1.0,0.8469462351299263,1.0,0.9167685778001583,1.0
onnx-tta,optimized,0.966471254825592,6953,Hesperiidae,0,0,1.0,0.0,,0,1.0,0.0
onnx-tta,optimized,0.966471254825592,6954,Epermeniidae,0,0,1.0,0.0,,0,1.0,0.0
onnx-tta,optimized,0.966471254825592,7014,Nepticulidae,0,0,1.0,0.0,,0,1.0,0.0
onnx-tta,optimized,0.966471254825592,7015,Noctuidae,9243,6816,0.9988262910798122,1.0,0.7365573947852428,1.0,0.8478734665919422,1.0
onnx-tta,optimized,0.966471254825592,7016,Notodontidae,3321,2775,0.9992792792792793,1.0,0.8349894610057211,1.0,0.9097769028871392,1.0
onnx-tta,optimized,0.966471254825592,7017,Nymphalidae,0,0,1.0,0.0,,0,1.0,0.0
onnx-tta,optimized,0.966471254825592,7294,Drepanidae,1604,1208,0.9991721854304636,1.0,0.7524937655860349,1.0,0.8584637268847795,1.0
onnx-tta,optimized,0.966471254825592,7297,Elachistidae,0,0,1.0,0.0,,0,1.0,0.0
onnx-tta,optimized,0.966471254825592,8838,Coleophoridae,0,1,0.0,1.0,,0,0.0,1.0
onnx-tta,optimized,0.966471254825592,8839,Cosmopterigidae,0,0,1.0,0.0,,0,1.0,0.0
onnx-tta,optimized,0.966471254825592,8840,Cossidae,0,1,0.0,1.0,,0,0.0,1.0
onnx-tta,optimized,0.966471254825592,8841,Crambidae,4542,2758,0.9985496736765772,1.0,0.6063408190224571,1.0,0.7545205479452055,1.0
onnx-tta,optimized,0.966471254825592,8855,Momphidae,0,0,1.0,0.0,,0,1.0,0.0
onnx-tta,optimized,0.966471254825592,8860,Plutellidae,14,13,0.9230769230769231,1.0,0.8571428571428571,1.0,0.8888888888888888,1.0
onnx-tta,optimized,0.966471254825592,8861,Psychidae,0,1,0.0,1.0,,0,0.0,1.0
onnx-tta,optimized,0.966471254825592,8863,Pterophoridae,79,70,1.0,1.0,0.8860759493670886,1.0,0.9395973154362416,1.0
onnx-tta,optimized,0.966471254825592,8864,Saturniidae,0,0,1.0,0.0,,0,1.0,0.0
onnx-tta,optimized,0.966471254825592,8865,Schreckensteiniidae,0,0,1.0,0.0,,0,1.0,0.0
onnx-tta,optimized,0.966471254825592,8866,Scythrididae,0,0,1.0,0.0,,0,1.0,0.0
onnx-tta,optimized,0.966471254825592,8868,Sphingidae,1124,863,1.0,1.0,0.7677935943060499,1.0,0.8686462003019627,1.0
onnx-tta,optimized,0.966471254825592,8871,Tischeriidae,0,0,1.0,0.0,,0,1.0,0.0
onnx-tta,optimized,0.966471254825592,8874,Yponomeutidae,13,5,0.6,1.0,0.23076923076923078,1.0,0.3333333333333333,1.0
onnx-tta,optimized,0.966471254825592,9408,Micropterigidae,0,0,1.0,0.0,,0,1.0,0.0
onnx-tta,optimized,0.966471254825592,9410,Lyonetiidae,0,0,1.0,0.0,,0,1.0,0.0
onnx-tta,optimized,0.966471254825592,9412,Tineidae,0,1,0.0,1.0,,0,0.0,1.0
onnx-tta,optimized,0.966471254825592,9689,Oecophoridae,32,18,1.0,1.0,0.5625,1.0,0.72,1.0
onnx-tta,optimized,0.966471254825592,9717,Nolidae,191,154,1.0,1.0,0.806282722513089,1.0,0.8927536231884057,1.0
onnx-tta,common_0.96,0.96,3528,Incurvariidae,0,0,1.0,0.0,,0,1.0,0.0
onnx-tta,common_0.96,0.96,3530,Lasiocampidae,728,439,1.0,1.0,0.603021978021978,1.0,0.7523564695801199,1.0
onnx-tta,common_0.96,0.96,3552,Ethmiidae,48,41,1.0,1.0,0.8541666666666666,1.0,0.9213483146067415,1.0
onnx-tta,common_0.96,0.96,3553,Gelechiidae,2,0,1.0,0.0,0.0,1.0,0.0,1.0
onnx-tta,common_0.96,0.96,3554,Glyphipterigidae,0,0,1.0,0.0,,0,1.0,0.0
onnx-tta,common_0.96,0.96,3556,Hepialidae,14,12,1.0,1.0,0.8571428571428571,1.0,0.9230769230769229,1.0
onnx-tta,common_0.96,0.96,4300664,Autostichidae,0,0,1.0,0.0,,0,1.0,0.0
onnx-tta,common_0.96,0.96,4300668,Peleopodidae,24,20,0.95,1.0,0.7916666666666666,1.0,0.8636363636363636,1.0
onnx-tta,common_0.96,0.96,4525436,Praydidae,0,0,1.0,0.0,,0,1.0,0.0
onnx-tta,common_0.96,0.96,4525465,Argyresthiidae,0,0,1.0,0.0,,0,1.0,0.0
onnx-tta,common_0.96,0.96,4527533,Stathmopodidae,2,1,1.0,1.0,0.5,1.0,0.6666666666666666,1.0
onnx-tta,common_0.96,0.96,4528997,Lypusidae,0,0,1.0,0.0,,0,1.0,0.0
onnx-tta,common_0.96,0.96,4532185,Erebidae,15241,12528,0.9992017879948915,1.0,0.821337182599567,1.0,0.9015808995642624,1.0
onnx-tta,common_0.96,0.96,4538,Adelidae,0,0,1.0,0.0,,0,1.0,0.0
onnx-tta,common_0.96,0.96,4542,Alucitidae,1,1,1.0,1.0,1.0,1.0,1.0,1.0
onnx-tta,common_0.96,0.96,4554,Batrachedridae,0,0,1.0,0.0,,0,1.0,0.0
onnx-tta,common_0.96,0.96,4705755,Depressariidae,0,0,1.0,0.0,,0,1.0,0.0
onnx-tta,common_0.96,0.96,4864,Bedelliidae,0,17,0.0,1.0,,0,0.0,1.0
onnx-tta,common_0.96,0.96,4865,Blastobasidae,0,0,1.0,0.0,,0,1.0,0.0
onnx-tta,common_0.96,0.96,4867,Bucculatricidae,0,0,1.0,0.0,,0,1.0,0.0
onnx-tta,common_0.96,0.96,4870,Choreutidae,0,2,0.0,1.0,,0,0.0,1.0
onnx-tta,common_0.96,0.96,5320,Douglasiidae,0,0,1.0,0.0,,0,1.0,0.0
onnx-tta,common_0.96,0.96,5336,Pyralidae,365,296,0.9831081081081081,1.0,0.7972602739726027,1.0,0.8804841149773072,1.0
onnx-tta,common_0.96,0.96,5338,Roeslerstammiidae,0,0,1.0,0.0,,0,1.0,0.0
onnx-tta,common_0.96,0.96,5340,Sesiidae,0,0,1.0,0.0,,0,1.0,0.0
onnx-tta,common_0.96,0.96,5343,Tortricidae,632,507,0.9921104536489151,1.0,0.7958860759493671,1.0,0.8832309043020192,1.0
onnx-tta,common_0.96,0.96,5345,Ypsolophidae,46,30,1.0,1.0,0.6521739130434783,1.0,0.7894736842105263,1.0
onnx-tta,common_0.96,0.96,5474,Limacodidae,475,269,1.0,1.0,0.5663157894736842,1.0,0.7231182795698925,1.0
onnx-tta,common_0.96,0.96,5481,Pieridae,0,0,1.0,0.0,,0,1.0,0.0
onnx-tta,common_0.96,0.96,5487,Gracillariidae,0,0,1.0,0.0,,0,1.0,0.0
onnx-tta,common_0.96,0.96,6166,Opostegidae,0,1,0.0,1.0,,0,0.0,1.0
onnx-tta,common_0.96,0.96,6946,Eriocraniidae,0,0,1.0,0.0,,0,1.0,0.0
onnx-tta,common_0.96,0.96,6950,Geometridae,15047,12882,0.9991460953268126,1.0,0.8553864557719146,1.0,0.9216942962512084,1.0
onnx-tta,common_0.96,0.96,6953,Hesperiidae,0,0,1.0,0.0,,0,1.0,0.0
onnx-tta,common_0.96,0.96,6954,Epermeniidae,0,0,1.0,0.0,,0,1.0,0.0
onnx-tta,common_0.96,0.96,7014,Nepticulidae,0,0,1.0,0.0,,0,1.0,0.0
onnx-tta,common_0.96,0.96,7015,Noctuidae,9243,6926,0.9987005486572336,1.0,0.7483501027804825,1.0,0.8555878532995239,1.0
onnx-tta,common_0.96,0.96,7016,Notodontidae,3321,2788,0.9992826398852224,1.0,0.8389039445950015,1.0,0.9120969062039614,1.0
onnx-tta,common_0.96,0.96,7017,Nymphalidae,0,0,1.0,0.0,,0,1.0,0.0
onnx-tta,common_0.96,0.96,7294,Drepanidae,1604,1227,0.9975550122249389,1.0,0.7630922693266833,1.0,0.86471211586012,1.0
onnx-tta,common_0.96,0.96,7297,Elachistidae,0,0,1.0,0.0,,0,1.0,0.0
onnx-tta,common_0.96,0.96,8838,Coleophoridae,0,1,0.0,1.0,,0,0.0,1.0
onnx-tta,common_0.96,0.96,8839,Cosmopterigidae,0,0,1.0,0.0,,0,1.0,0.0
onnx-tta,common_0.96,0.96,8840,Cossidae,0,1,0.0,1.0,,0,0.0,1.0
onnx-tta,common_0.96,0.96,8841,Crambidae,4542,2832,0.9978813559322034,1.0,0.6221928665785997,1.0,0.7664768104149715,1.0
onnx-tta,common_0.96,0.96,8855,Momphidae,0,0,1.0,0.0,,0,1.0,0.0
onnx-tta,common_0.96,0.96,8860,Plutellidae,14,13,0.9230769230769231,1.0,0.8571428571428571,1.0,0.8888888888888888,1.0
onnx-tta,common_0.96,0.96,8861,Psychidae,0,1,0.0,1.0,,0,0.0,1.0
onnx-tta,common_0.96,0.96,8863,Pterophoridae,79,70,1.0,1.0,0.8860759493670886,1.0,0.9395973154362416,1.0
onnx-tta,common_0.96,0.96,8864,Saturniidae,0,0,1.0,0.0,,0,1.0,0.0
onnx-tta,common_0.96,0.96,8865,Schreckensteiniidae,0,0,1.0,0.0,,0,1.0,0.0
onnx-tta,common_0.96,0.96,8866,Scythrididae,0,0,1.0,0.0,,0,1.0,0.0
onnx-tta,common_0.96,0.96,8868,Sphingidae,1124,865,1.0,1.0,0.7695729537366548,1.0,0.8697838109602816,1.0
onnx-tta,common_0.96,0.96,8871,Tischeriidae,0,0,1.0,0.0,,0,1.0,0.0
onnx-tta,common_0.96,0.96,8874,Yponomeutidae,13,5,0.6,1.0,0.23076923076923078,1.0,0.3333333333333333,1.0
onnx-tta,common_0.96,0.96,9408,Micropterigidae,0,0,1.0,0.0,,0,1.0,0.0
onnx-tta,common_0.96,0.96,9410,Lyonetiidae,0,0,1.0,0.0,,0,1.0,0.0
onnx-tta,common_0.96,0.96,9412,Tineidae,0,1,0.0,1.0,,0,0.0,1.0
onnx-tta,common_0.96,0.96,9689,Oecophoridae,32,18,1.0,1.0,0.5625,1.0,0.72,1.0
onnx-tta,common_0.96,0.96,9717,Nolidae,191,158,1.0,1.0,0.8272251308900523,1.0,0.9054441260744984,1.0
